Case ID,Date Filed,#,Docket Text,standard_clean,keep_allcaps_clean,,,,,,,
 1:16-cv-01215-AMD-SJB,2016-08-16,23,"SCHEDULING ORDER: As discussed during the 8/16/2016 conference (see attached order for additional detail and deadlines), a Telephone Conference is set for 9/13/2016 at 11:00 AM before Magistrate Judge Vera M. Scanlon. Plaintiff's counsel is to organize a conference call, then phone Chambers at (718) 613-2300 with all counsel on the line. The Parties have done no discovery and have no excuse for failing to do so except for the fact that there has been intermittently a PMC letter pending as to the motion to dismiss the counterclaim. A letter was only recently filed again on 8/2/2016. Discovery is not stayed during the pendency of any motion practice. The Parties should expeditiously move ahead with discovery related to the Plaintiff's claims. They are to develop a plan for counterclaim discovery that concludes by 11/30/2016. Ordered by Magistrate Judge Vera M. Scanlon on 8/16/16. (Quinlan, Krista) (Entered: 08/25/2016)","['schedule', 'order', 'discuss', '8162016', 'conference', 'see', 'attach', 'order', 'additional', 'detail', 'deadlines', 'telephone', 'conference', 'set', '9132016', '1100', 'magistrate', 'judge', 'vera', 'm', 'scanlon', 'plaintiffs', 'counsel', 'organize', 'conference', 'call', 'phone', 'chamber', '718', '6132300', 'counsel', 'line', 'party', 'do', 'discovery', 'excuse', 'fail', 'except', 'fact', 'intermittently', 'pmc', 'letter', 'pending', 'motion', 'dismiss', 'counterclaim', 'letter', 'recently', 'file', '822016', 'discovery', 'stay', 'pendency', 'motion', 'practice', 'party', 'expeditiously', 'move', 'ahead', 'discovery', 'relate', 'plaintiffs', 'claim', 'develop', 'plan', 'counterclaim', 'discovery', 'conclude', '11302016', 'order', 'magistrate', 'judge', 'vera', 'm', 'scanlon', '81616', 'quinlan', 'krista', 'enter', '08252016']","['SCHEDULINGORDER', 'discuss', '8162016', 'conference', 'see', 'attach', 'order', 'additional', 'detail', 'deadlines', 'telephone', 'conference', 'set', '9132016', '1100', 'AM', 'magistrate', 'judge', 'vera', 'M', 'scanlon', 'plaintiffs', 'counsel', 'organize', 'conference', 'call', 'phone', 'chamber', '718', '6132300', 'counsel', 'line', 'party', 'do', 'discovery', 'excuse', 'fail', 'except', 'fact', 'intermittently', 'PMC', 'letter', 'pending', 'motion', 'dismiss', 'counterclaim', 'A', 'letter', 'recently', 'file', '822016', 'discovery', 'stay', 'pendency', 'motion', 'practice', 'party', 'expeditiously', 'move', 'ahead', 'discovery', 'relate', 'plaintiffs', 'claim', 'develop', 'plan', 'counterclaim', 'discovery', 'conclude', '11302016', 'order', 'magistrate', 'judge', 'vera', 'M', 'scanlon', '81616', 'quinlan', 'krista', 'enter', '08252016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-08-17,,"ORDER granting 22 Motion for Pre Motion Conference. A pre motion conference will take place on August 29, 2016 at 11:30 a.m. in Courtroom 4G North. Ordered by Judge Ann M Donnelly on 8/17/2016. (Sise, Ellen) (Entered: 08/17/2016)","['order', 'grant', '22', 'motion', 'pre', 'motion', 'conference', 'pre', 'motion', 'conference', 'take', 'place', 'august', '29', '2016', '1130', 'be', 'courtroom', '4g', 'north', 'order', 'judge', 'ann', 'donnelly', '8172016', 'sise', 'ellen', 'enter', '08172016']","['ORDER', 'grant', '22', 'motion', 'pre', 'motion', 'conference', 'A', 'pre', 'motion', 'conference', 'take', 'place', 'august', '29', '2016', '1130', 'be', 'courtroom', '4G', 'north', 'order', 'judge', 'ann', 'M', 'donnelly', '8172016', 'sise', 'ellen', 'enter', '08172016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-08-29,,"Minute Entry for proceedings held before Judge Ann M Donnelly: Pre Motion Conference held on 8/29/2016. Appearances by Kevin Kehrli for the plaintiff and Simon Kogan for the defendant. Case called. Discussions held. The plaintiff shall file the motion to dismiss the counterclaim on or before September 12, 2016. The defendant's opposition is due by October 12, 2016. The reply, if any, shall be filed by October 19, 2016. (Court Reporter Georgette Betts.) (Sise, Ellen) (Entered: 08/29/2016)","['minute', 'entry', 'proceed', 'hold', 'judge', 'ann', 'donnelly', 'pre', 'motion', 'conference', 'hold', '8292016', 'appearances', 'kevin', 'kehrli', 'plaintiff', 'simon', 'kogan', 'defendant', 'case', 'call', 'discussions', 'hold', 'plaintiff', 'shall', 'file', 'motion', 'dismiss', 'counterclaim', 'september', '12', '2016', 'defendants', 'opposition', 'due', 'october', '12', '2016', 'reply', 'any', 'shall', 'file', 'october', '19', '2016', 'court', 'reporter', 'georgette', 'betts', 'sise', 'ellen', 'enter', '08292016']","['minute', 'entry', 'proceed', 'hold', 'judge', 'ann', 'M', 'donnelly', 'pre', 'motion', 'conference', 'hold', '8292016', 'appearances', 'kevin', 'kehrli', 'plaintiff', 'simon', 'kogan', 'defendant', 'case', 'call', 'discussions', 'hold', 'plaintiff', 'shall', 'file', 'motion', 'dismiss', 'counterclaim', 'september', '12', '2016', 'defendants', 'opposition', 'due', 'october', '12', '2016', 'reply', 'any', 'shall', 'file', 'october', '19', '2016', 'court', 'reporter', 'georgette', 'betts', 'sise', 'ellen', 'enter', '08292016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-09-12,24,"Motion to Dismiss for Failure to State a Claim by LG Capital Funding, LLC. (Attachments: # 1 Memorandum in Support, # 2 Declaration, # 3 Exhibit A - Transcript, # 4 Exhibit B - Notice 1, # 5 Exhibit C - Notice 2, # 6 Exhibit D - Letter, # 7 Certificate of Service) (Kehrli, Kevin) (Entered: 09/12/2016)","['motion', 'dismiss', 'failure', 'state', 'claim', 'lg', 'capital', 'fund', 'llc', 'attachments', '1', 'memorandum', 'support', '2', 'declaration', '3', 'exhibit', 'transcript', '4', 'exhibit', 'b', 'notice', '1', '5', 'exhibit', 'c', 'notice', '2', '6', 'exhibit', 'letter', '7', 'certificate', 'service', 'kehrli', 'kevin', 'enter', '09122016']","['motion', 'dismiss', 'failure', 'state', 'claim', 'LG', 'capital', 'fund', 'LLC', 'attachments', '1', 'memorandum', 'support', '2', 'declaration', '3', 'exhibit', 'A', 'transcript', '4', 'exhibit', 'B', 'notice', '1', '5', 'exhibit', 'C', 'notice', '2', '6', 'exhibit', 'D', 'letter', '7', 'certificate', 'service', 'kehrli', 'kevin', 'enter', '09122016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-09-13,25,"AFFIDAVIT/DECLARATION in Support re 24 Motion to Dismiss for Failure to State a Claim *CORRECTED DECLARATION* filed by LG Capital Funding, LLC. (Attachments: # 1 Exhibit A - Transcript, # 2 Exhibit B - April Notice of Conversion, # 3 Exhibit C - May Notice of Conversion, # 4 Exhibit D - Default Letter, # 5 Exhibit E - CGNH 2014 Annual Report) (Kehrli, Kevin) (Entered: 09/13/2016)","['affidavitdeclaration', 'support', '24', 'motion', 'dismiss', 'failure', 'state', 'claim', 'correct', 'declaration', 'file', 'lg', 'capital', 'fund', 'llc', 'attachments', '1', 'exhibit', 'transcript', '2', 'exhibit', 'b', 'april', 'notice', 'conversion', '3', 'exhibit', 'c', 'may', 'notice', 'conversion', '4', 'exhibit', 'default', 'letter', '5', 'exhibit', 'e', 'cgnh', '2014', 'annual', 'report', 'kehrli', 'kevin', 'enter', '09132016']","['AFFIDAVITDECLARATION', 'support', '24', 'motion', 'dismiss', 'failure', 'state', 'claim', 'CORRECTEDDECLARATION', 'file', 'LG', 'capital', 'fund', 'LLC', 'attachments', '1', 'exhibit', 'A', 'transcript', '2', 'exhibit', 'B', 'april', 'notice', 'conversion', '3', 'exhibit', 'C', 'may', 'notice', 'conversion', '4', 'exhibit', 'D', 'default', 'letter', '5', 'exhibit', 'E', 'CGNH', '2014', 'annual', 'report', 'kehrli', 'kevin', 'enter', '09132016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-09-13,,"Minute Entry for proceedings held before Magistrate Judge Vera M. Scanlon:Telephone Conference held on 9/13/2016 in Room 504 North. Kevin Kehrli appearing for Plaintiff. Simon Kogan appearing for Defendant. See separate docket entry for Order issuing from this proceeding. (Tape #11:00-11:12.) (Quinlan, Krista) (Entered: 09/13/2016)","['minute', 'entry', 'proceed', 'hold', 'magistrate', 'judge', 'vera', 'm', 'scanlontelephone', 'conference', 'hold', '9132016', 'room', '504', 'north', 'kevin', 'kehrli', 'appear', 'plaintiff', 'simon', 'kogan', 'appear', 'defendant', 'see', 'separate', 'docket', 'entry', 'order', 'issue', 'proceed', 'tape', '11001112', 'quinlan', 'krista', 'enter', '09132016']","['minute', 'entry', 'proceed', 'hold', 'magistrate', 'judge', 'vera', 'M', 'scanlontelephone', 'conference', 'hold', '9132016', 'room', '504', 'north', 'kevin', 'kehrli', 'appear', 'plaintiff', 'simon', 'kogan', 'appear', 'defendant', 'see', 'separate', 'docket', 'entry', 'order', 'issue', 'proceed', 'tape', '11001112', 'quinlan', 'krista', 'enter', '09132016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-09-13,26,"SCHEDULING ORDER: As discussed during the 9/13/2016 conference (see attached order for additional detail and deadlines), a Telephone Conference is set for 11/1/2016 at 3:15 PM before Magistrate Judge Vera M. Scanlon. Plaintiff's counsel is to organize a conference call, then phone Chambers at (718) 613-2300 with all counsel on the line. The Parties are reminded that discovery is not stayed pending the motion to dismiss. The Defendants initial production in response to Plaintiff's outstanding demand by 9/23/2016 for the reasons stated on the record. Ordered by Magistrate Judge Vera M. Scanlon on 9/13/2016. (Quinlan, Krista) (Entered: 09/13/2016)","['schedule', 'order', 'discuss', '9132016', 'conference', 'see', 'attach', 'order', 'additional', 'detail', 'deadlines', 'telephone', 'conference', 'set', '1112016', '315', 'pm', 'magistrate', 'judge', 'vera', 'm', 'scanlon', 'plaintiffs', 'counsel', 'organize', 'conference', 'call', 'phone', 'chamber', '718', '6132300', 'counsel', 'line', 'party', 'remind', 'discovery', 'stay', 'pending', 'motion', 'dismiss', 'defendants', 'initial', 'production', 'response', 'plaintiffs', 'outstanding', 'demand', '9232016', 'reason', 'state', 'record', 'order', 'magistrate', 'judge', 'vera', 'm', 'scanlon', '9132016', 'quinlan', 'krista', 'enter', '09132016']","['SCHEDULINGORDER', 'discuss', '9132016', 'conference', 'see', 'attach', 'order', 'additional', 'detail', 'deadlines', 'telephone', 'conference', 'set', '1112016', '315', 'PM', 'magistrate', 'judge', 'vera', 'M', 'scanlon', 'plaintiffs', 'counsel', 'organize', 'conference', 'call', 'phone', 'chamber', '718', '6132300', 'counsel', 'line', 'party', 'remind', 'discovery', 'stay', 'pending', 'motion', 'dismiss', 'defendants', 'initial', 'production', 'response', 'plaintiffs', 'outstanding', 'demand', '9232016', 'reason', 'state', 'record', 'order', 'magistrate', 'judge', 'vera', 'M', 'scanlon', '9132016', 'quinlan', 'krista', 'enter', '09132016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-10-12,27,"Letter MOTION for Extension of Time to File opposition to motion to dismiss counterclaims by Cardiogenics Holdings, Inc.. (Kogan, Simon) (Entered: 10/12/2016)","['letter', 'motion', 'extension', 'time', 'file', 'opposition', 'motion', 'dismiss', 'counterclaim', 'cardiogenics', 'hold', 'inc', 'kogan', 'simon', 'enter', '10122016']","['letter', 'MOTION', 'extension', 'time', 'file', 'opposition', 'motion', 'dismiss', 'counterclaim', 'cardiogenics', 'hold', 'inc', 'kogan', 'simon', 'enter', '10122016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-10-12,28,"RESPONSE to Motion re 27 Letter MOTION for Extension of Time to File opposition to motion to dismiss counterclaims filed by LG Capital Funding, LLC. (Kehrli, Kevin) (Entered: 10/12/2016)","['response', 'motion', '27', 'letter', 'motion', 'extension', 'time', 'file', 'opposition', 'motion', 'dismiss', 'counterclaim', 'file', 'lg', 'capital', 'fund', 'llc', 'kehrli', 'kevin', 'enter', '10122016']","['RESPONSE', 'motion', '27', 'letter', 'MOTION', 'extension', 'time', 'file', 'opposition', 'motion', 'dismiss', 'counterclaim', 'file', 'LG', 'capital', 'fund', 'LLC', 'kehrli', 'kevin', 'enter', '10122016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-10-12,29,"REPLY in Support re 27 Letter MOTION for Extension of Time to File opposition to motion to dismiss counterclaims filed by Cardiogenics Holdings, Inc.. (Kogan, Simon) (Entered: 10/12/2016)","['reply', 'support', '27', 'letter', 'motion', 'extension', 'time', 'file', 'opposition', 'motion', 'dismiss', 'counterclaim', 'file', 'cardiogenics', 'hold', 'inc', 'kogan', 'simon', 'enter', '10122016']","['REPLY', 'support', '27', 'letter', 'MOTION', 'extension', 'time', 'file', 'opposition', 'motion', 'dismiss', 'counterclaim', 'file', 'cardiogenics', 'hold', 'inc', 'kogan', 'simon', 'enter', '10122016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-10-12,,"ORDER granting 27 Motion for Extension of Time to File. The defendant's opposition is due by October 17, 2016. The reply, if any, shall be filed by October 24, 2016. Ordered by Judge Ann M Donnelly on 10/12/2016. (Sise, Ellen) (Entered: 10/12/2016)","['order', 'grant', '27', 'motion', 'extension', 'time', 'file', 'defendants', 'opposition', 'due', 'october', '17', '2016', 'reply', 'any', 'shall', 'file', 'october', '24', '2016', 'order', 'judge', 'ann', 'donnelly', '10122016', 'sise', 'ellen', 'enter', '10122016']","['ORDER', 'grant', '27', 'motion', 'extension', 'time', 'file', 'defendants', 'opposition', 'due', 'october', '17', '2016', 'reply', 'any', 'shall', 'file', 'october', '24', '2016', 'order', 'judge', 'ann', 'M', 'donnelly', '10122016', 'sise', 'ellen', 'enter', '10122016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-10-17,30,"RESPONSE in Opposition re 24 Motion to Dismiss for Failure to State a Claim filed by Cardiogenics Holdings, Inc.. (Kogan, Simon) (Entered: 10/17/2016)","['response', 'opposition', '24', 'motion', 'dismiss', 'failure', 'state', 'claim', 'file', 'cardiogenics', 'hold', 'inc', 'kogan', 'simon', 'enter', '10172016']","['RESPONSE', 'opposition', '24', 'motion', 'dismiss', 'failure', 'state', 'claim', 'file', 'cardiogenics', 'hold', 'inc', 'kogan', 'simon', 'enter', '10172016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-10-17,31,"AFFIDAVIT/DECLARATION in Opposition re 24 Motion to Dismiss for Failure to State a Claim filed by Cardiogenics Holdings, Inc.. (Attachments: # 1 Exhibit Ex. A, # 2 Exhibit Ex. B, # 3 Exhibit Ex C, # 4 Exhibit ex d, # 5 Exhibit ex. e, # 6 Exhibit ex f, # 7 Exhibit Ex G, # 8 Exhibit ExH, # 9 Exhibit ex I) (Kogan, Simon) (Entered: 10/17/2016)","['affidavitdeclaration', 'opposition', '24', 'motion', 'dismiss', 'failure', 'state', 'claim', 'file', 'cardiogenics', 'hold', 'inc', 'attachments', '1', 'exhibit', 'ex', 'a', '2', 'exhibit', 'ex', 'b', '3', 'exhibit', 'ex', 'c', '4', 'exhibit', 'ex', 'd', '5', 'exhibit', 'ex', 'e', '6', 'exhibit', 'ex', 'f', '7', 'exhibit', 'ex', 'g', '8', 'exhibit', 'exh', '9', 'exhibit', 'ex', 'i', 'kogan', 'simon', 'enter', '10172016']","['AFFIDAVITDECLARATION', 'opposition', '24', 'motion', 'dismiss', 'failure', 'state', 'claim', 'file', 'cardiogenics', 'hold', 'inc', 'attachments', '1', 'exhibit', 'ex', 'A', '2', 'exhibit', 'ex', 'B', '3', 'exhibit', 'ex', 'C', '4', 'exhibit', 'ex', 'd', '5', 'exhibit', 'ex', 'e', '6', 'exhibit', 'ex', 'f', '7', 'exhibit', 'ex', 'G', '8', 'exhibit', 'exh', '9', 'exhibit', 'ex', 'I', 'kogan', 'simon', 'enter', '10172016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-10-17,32,"AFFIDAVIT/DECLARATION in Opposition re 24 Motion to Dismiss for Failure to State a Claim filed by Cardiogenics Holdings, Inc.. (Attachments: # 1 Exhibit eX. a, # 2 Exhibit Ex B, # 3 Exhibit Ex. C, # 4 Exhibit ex.D, # 5 Exhibit Ex. E, # 6 Exhibit Ex F) (Kogan, Simon) (Entered: 10/17/2016)","['affidavitdeclaration', 'opposition', '24', 'motion', 'dismiss', 'failure', 'state', 'claim', 'file', 'cardiogenics', 'hold', 'inc', 'attachments', '1', 'exhibit', 'ex', 'a', '2', 'exhibit', 'ex', 'b', '3', 'exhibit', 'ex', 'c', '4', 'exhibit', 'exd', '5', 'exhibit', 'ex', 'e', '6', 'exhibit', 'ex', 'f', 'kogan', 'simon', 'enter', '10172016']","['AFFIDAVITDECLARATION', 'opposition', '24', 'motion', 'dismiss', 'failure', 'state', 'claim', 'file', 'cardiogenics', 'hold', 'inc', 'attachments', '1', 'exhibit', 'ex', 'a', '2', 'exhibit', 'ex', 'B', '3', 'exhibit', 'ex', 'C', '4', 'exhibit', 'exd', '5', 'exhibit', 'ex', 'E', '6', 'exhibit', 'ex', 'F', 'kogan', 'simon', 'enter', '10172016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-10-18,33,"MOTION to Unseal Document 31 Sealed, Affidavit in Opposition to Motion,, filed by Cardiogenics Holdings, Inc. by Cardiogenics Holdings, Inc.. (Kogan, Simon) (Entered: 10/18/2016)","['motion', 'unseal', 'document', '31', 'seal', 'affidavit', 'opposition', 'motion', 'file', 'cardiogenics', 'hold', 'inc', 'cardiogenics', 'hold', 'inc', 'kogan', 'simon', 'enter', '10182016']","['MOTION', 'unseal', 'document', '31', 'seal', 'affidavit', 'opposition', 'motion', 'file', 'cardiogenics', 'hold', 'inc', 'cardiogenics', 'hold', 'inc', 'kogan', 'simon', 'enter', '10182016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-10-18,,"ORDER granting 33 Motion to Unseal Document 31 Sealed, Affidavit in Opposition to Motion. Ordered by Judge Ann M. Donnelly on 10/18/2016. (Greene, Donna) (Entered: 10/18/2016)","['order', 'grant', '33', 'motion', 'unseal', 'document', '31', 'seal', 'affidavit', 'opposition', 'motion', 'order', 'judge', 'ann', 'm', 'donnelly', '10182016', 'greene', 'donna', 'enter', '10182016']","['ORDER', 'grant', '33', 'motion', 'unseal', 'document', '31', 'seal', 'affidavit', 'opposition', 'motion', 'order', 'judge', 'ann', 'M', 'donnelly', '10182016', 'greene', 'donna', 'enter', '10182016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-10-21,34,"MOTION for Leave to File a Reply Exceeding the Court's Page Limit by LG Capital Funding, LLC. (Kehrli, Kevin) (Entered: 10/21/2016)","['motion', 'leave', 'file', 'reply', 'exceed', 'court', 'page', 'limit', 'lg', 'capital', 'fund', 'llc', 'kehrli', 'kevin', 'enter', '10212016']","['MOTION', 'leave', 'file', 'reply', 'exceed', 'court', 'page', 'limit', 'LG', 'capital', 'fund', 'LLC', 'kehrli', 'kevin', 'enter', '10212016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-10-21,,"ORDER granting 34 Motion for Leave to File Excess Pages. The plaintiff's reply is not to exceed fifteen pages. Ordered by Judge Ann M Donnelly on 10/21/2016. (Goeke, Justine) (Entered: 10/21/2016)","['order', 'grant', '34', 'motion', 'leave', 'file', 'excess', 'page', 'plaintiffs', 'reply', 'exceed', 'fifteen', 'page', 'order', 'judge', 'ann', 'donnelly', '10212016', 'goeke', 'justine', 'enter', '10212016']","['ORDER', 'grant', '34', 'motion', 'leave', 'file', 'excess', 'page', 'plaintiffs', 'reply', 'exceed', 'fifteen', 'page', 'order', 'judge', 'ann', 'M', 'donnelly', '10212016', 'goeke', 'justine', 'enter', '10212016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-10-24,35,"REPLY in Support re 24 Motion to Dismiss for Failure to State a Claim filed by LG Capital Funding, LLC. (Attachments: # 1 Declaration, # 2 Exhibit A - Email, # 3 Exhibit B - 1099s) (Kehrli, Kevin) (Entered: 10/24/2016)","['reply', 'support', '24', 'motion', 'dismiss', 'failure', 'state', 'claim', 'file', 'lg', 'capital', 'fund', 'llc', 'attachments', '1', 'declaration', '2', 'exhibit', 'email', '3', 'exhibit', 'b', '1099s', 'kehrli', 'kevin', 'enter', '10242016']","['REPLY', 'support', '24', 'motion', 'dismiss', 'failure', 'state', 'claim', 'file', 'LG', 'capital', 'fund', 'LLC', 'attachments', '1', 'declaration', '2', 'exhibit', 'A', 'email', '3', 'exhibit', 'B', '1099s', 'kehrli', 'kevin', 'enter', '10242016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-10-31,36,"Letter MOTION for Leave to File a sur-reply by Cardiogenics Holdings, Inc.. (Kogan, Simon) (Entered: 10/31/2016)","['letter', 'motion', 'leave', 'file', 'surreply', 'cardiogenics', 'hold', 'inc', 'kogan', 'simon', 'enter', '10312016']","['letter', 'MOTION', 'leave', 'file', 'surreply', 'cardiogenics', 'hold', 'inc', 'kogan', 'simon', 'enter', '10312016']",,,,,,,
 1:16-cv-01215-AMD-SJB,2016-10-31,37,"RESPONSE to Motion re 36 Letter MOTION for Leave to File a sur-reply filed by LG Capital Funding, LLC. (Kehrli, Kevin) (Entered: 10/31/2016)","['response', 'motion', '36', 'letter', 'motion', 'leave', 'file', 'surreply', 'file', 'lg', 'capital', 'fund', 'llc', 'kehrli', 'kevin', 'enter', '10312016']","['RESPONSE', 'motion', '36', 'letter', 'MOTION', 'leave', 'file', 'surreply', 'file', 'LG', 'capital', 'fund', 'LLC', 'kehrli', 'kevin', 'enter', '10312016']",,,,,,,
