,Case ID,Date Filed,#,Docket Text,topics
68, 1:16-cv-01215-AMD-SJB,2017-03-31,,"SCHEDULING ORDER: A Telephone Conference is set for 5/26/2017 at 02:00 PM in Courtroom 504 North before Magistrate Judge Vera M. Scanlon. If Mr. Kogan is able to participate, he should contact Chambers as soon as possible at (718) 613-2300. If Mr. Kogan is not able to participate, a representative from Defendant is to participate. Ordered by Magistrate Judge Vera M. Scanlon on 3/31/2017. (Gersovitz, Ryan) (Entered: 03/31/2017)","[('Topic 4', 0.67047), ('Topic 1', 0.25374), ('Topic 7', 0.05165)]"
69, 1:16-cv-01215-AMD-SJB,2017-05-15,48.0,"NOTICE of Appearance by Chris Han on behalf of LG Capital Funding, LLC (aty to be noticed) (Han, Chris) (Entered: 05/15/2017)","[('Topic 4', 0.67042), ('Topic 1', 0.25377), ('Topic 7', 0.05167)]"
70, 1:16-cv-01215-AMD-SJB,2017-05-26,49.0,"Letter follow up to telephone conference regarding status of Attorney Kogan by LG Capital Funding, LLC (Attachments: # 1 Exhibit A, # 2 Exhibit B, # 3 Exhibit C) (Steinmetz, Michael) (Entered: 05/26/2017)","[('Topic 4', 0.66939), ('Topic 1', 0.249), ('Topic 9', 0.05747)]"
71, 1:16-cv-01215-AMD-SJB,2017-05-26,,"Minute Entry for proceedings held before Magistrate Judge Vera M. Scanlon:Telephone Conference held on 5/26/2017 in Room 504 North. Michael Steinmetz appearing for Plaintiff. No appearance for Defendants. See separate docket entry for Order issuing from this proceeding. (Tape #2:05-2:26.) (Quinlan, Krista) Modified on 5/30/2017 to update attorney appearance. (Quinlan, Krista). (Entered: 05/30/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.25374), ('Topic 7', 0.05171)]"
72, 1:16-cv-01215-AMD-SJB,2017-05-26,50.0,"ORDER denying 44 Motion for Sanctions. STATUS REPORT ORDER: As discussed during the 5/26/2017 conference (see attached order for additional detail and deadlines), given Defendant's counsel's continuing nonappearance and no participation, which may be related to serious health issues, Defendant must retain new counsel who can participate. The action is stayed until 8/25/2017, by which time counsel must appear for the corporation. If counsel fails to appear, Plaintiff may move for a certificate of default and default judgment. The address and contact information for Defendant's CEO is: Y. Gawad, CEO, Cardiogenics Holdings, 6295 Northern Drive, Unit 8, Mississauga, Ontario, L4V1W8, Canada, office: 905-973-8501 extension 223; cell: 647-404-8501; email: ygawad@cardiogenices.com. Ordered by Magistrate Judge Vera M. Scanlon on 5/26/2017. (Quinlan, Krista) (Entered: 05/30/2017)","[('Topic 4', 0.66948), ('Topic 1', 0.24879), ('Topic 9', 0.05758)]"
73, 1:16-cv-01215-AMD-SJB,2017-08-29,51.0,"SUMMONS Returned Executed by LG Capital Funding, LLC. Cardiogenics Holdings, Inc. served on 3/16/2016, answer due 5/17/2016. (Han, Chris) (Entered: 08/29/2017)","[('Topic 4', 0.6704), ('Topic 1', 0.25376), ('Topic 7', 0.0517)]"
74, 1:16-cv-01215-AMD-SJB,2017-08-29,52.0,"Request for Certificate of Default by LG Capital Funding, LLC (Attachments: # 1 Declaration of Chris Han, # 2 Exhibit Proposed Certificate of Default) (Han, Chris) (Entered: 08/29/2017)","[('Topic 4', 0.67042), ('Topic 1', 0.25376), ('Topic 7', 0.05167)]"
75, 1:16-cv-01215-AMD-SJB,2017-09-09,,"Case reassigned to Magistrate Judge Sanket J. Bulsara. Magistrate Judge Vera M. Scanlon no longer assigned to the case. Please download and review the Individual Practices of the assigned Judges, located on our website. Attorneys are responsible for providing courtesy copies to judges where their Individual Practices require such. (Mahoney, Brenna) (Entered: 09/09/2017)","[('Topic 4', 0.67042), ('Topic 1', 0.25375), ('Topic 7', 0.05168)]"
76, 1:16-cv-01215-AMD-SJB,2017-10-10,53.0,"Clerk's ENTRY OF DEFAULT It appearing from the docket maintained in this action that defendant Cardiogenics Holdings, Inc. has failed to appear or otherwise defend this action, the default of defendant Cardiogenics Holdings, Inc. is hereby noted pursuant to Rule 55a of the Federal Rules of Civil Procedure. (Poveda, J.) (Entered: 10/10/2017)","[('Topic 4', 0.6704), ('Topic 1', 0.25375), ('Topic 7', 0.0517)]"
77, 1:16-cv-01215-AMD-SJB,2017-11-29,,"STATUS REPORT ORDER: Plaintiff obtained a certificate of default against Defendant on 10/10/2017, but has not indicated whether it intends to move for default judgment or otherwise communicated with the court since that date. Accordingly, Plaintiff is directed to file a status report on or before 12/13/2017 indicating how it intends to proceed in this case. SO Ordered by Magistrate Judge Sanket J. Bulsara on 11/29/2017. (Cardenas, Alex) (Entered: 11/29/2017)","[('Topic 4', 0.6704), ('Topic 1', 0.25377), ('Topic 7', 0.05169)]"
78, 1:16-cv-01215-AMD-SJB,2017-12-12,54.0,"STATUS REPORT by LG Capital Funding, LLC (Kehrli, Kevin) (Entered: 12/12/2017)","[('Topic 4', 0.6704), ('Topic 1', 0.25378), ('Topic 7', 0.05168)]"
79, 1:16-cv-01215-AMD-SJB,2017-12-22,55.0,"MOTION for Default Judgment against Cardiogenics Holdings, Inc. by LG Capital Funding, LLC. (Attachments: # 1 Declaration Lerman Decl., # 2 Declaration Han Decl., # 3 Exhibit A in support of Han Decl., # 4 Exhibit B in support of Han Decl., # 5 Memorandum in Support of Default Judgment, # 6 Proposed Judgment) (Han, Chris) (Entered: 12/22/2017)","[('Topic 4', 0.67051), ('Topic 1', 0.25372), ('Topic 7', 0.05163)]"
80, 1:16-cv-01215-AMD-SJB,2017-12-26,56.0,"DECLARATION re 55 MOTION for Default Judgment against Cardiogenics Holdings, Inc. by LG Capital Funding, LLC (Han, Chris) (Entered: 12/26/2017)","[('Topic 4', 0.6704), ('Topic 1', 0.25376), ('Topic 7', 0.05169)]"
81, 1:16-cv-01215-AMD-SJB,2017-12-26,,"ORDER RESPECTFULLY REFERRING MOTION: 55 MOTION for Default Judgment against Cardiogenics Holdings, Inc. filed by LG Capital Funding, LLC respectfully referred to Magistrate Judge Sanket J. Bulsara for a report and recommendation. Ordered by Judge Ann M. Donnelly on 12/26/17. Motion respectfully referred to Sanket J. Bulsara. (Greene, Donna) (Entered: 12/26/2017)","[('Topic 4', 0.67042), ('Topic 1', 0.25371), ('Topic 7', 0.05172)]"
82, 1:16-cv-01215-AMD-SJB,2018-01-11,57.0,"NOTICE by LG Capital Funding, LLC (Han, Chris) (Entered: 01/11/2018)","[('Topic 4', 0.67046), ('Topic 1', 0.25378), ('Topic 7', 0.05162)]"
83, 1:16-cv-01215-AMD-SJB,2018-01-26,,"ORDER: The Complaint refers to Exhibits A-G, but Plaintiff has only filed A-C with the Court. See Dkt. Nos. 6-8. Plaintiff is directed to file via ECF Exhibits D-G, and provide proof that those Exhibits were served on Defendant in this action. Plaintiff is directed to provide the Exhibits by 1/30/2018. So Ordered by Magistrate Judge Sanket J. Bulsara on 1/26/2018. (Cardenas, Alex) (Entered: 01/26/2018)","[('Topic 4', 0.67047), ('Topic 1', 0.25376), ('Topic 7', 0.05163)]"
84, 1:16-cv-01215-AMD-SJB,2018-01-30,58.0,"Letter Regarding the Court's 1/26/18 Order by LG Capital Funding, LLC (Attachments: # 1 Exhibit D to the Complaint, # 2 Exhibit E to the Complaint, # 3 Exhibit F to the Complaint) (Kehrli, Kevin) (Entered: 01/30/2018)","[('Topic 4', 0.67043), ('Topic 1', 0.25379), ('Topic 7', 0.05164)]"
85, 1:16-cv-01215-AMD-SJB,2018-02-07,,"ORDER: Plaintiff's Motion for Default Judgment fails to include a copy of the Notice of Conversion issued on July 1, 2015. Furthermore, Plaintiff fails to provide any backup data for its calculations of the relevant CGNH share price. Plaintiff is directed to provide OTCQB closing bid prices for the 12 trading days prior to 7/1/2015. Plaintiff should also provide the prices for CGNH on 7/7/2015, including the closing bid price and any other price Plaintiff believes is pertinent to its damages calculations. Plaintiff's submission shall be provided by 2/12/2018. So Ordered by Magistrate Judge Sanket J. Bulsara on 2/7/2018. (Cardenas, Alex) (Entered: 02/07/2018)","[('Topic 4', 0.67044), ('Topic 1', 0.25376), ('Topic 7', 0.05166)]"
86, 1:16-cv-01215-AMD-SJB,2018-02-12,59.0,"Letter by LG Capital Funding, LLC (Attachments: # 1 Exhibit A - Conversion, # 2 Exhibit B - Screen-cap, # 3 Exhibit C - July Prices, # 4 Exhibit D - Prices since Conversion) (Kehrli, Kevin) (Entered: 02/12/2018)","[('Topic 4', 0.66939), ('Topic 1', 0.24902), ('Topic 9', 0.05744)]"
87, 1:16-cv-01215-AMD-SJB,2018-02-20,60.0,"REPORT AND RECOMMENDATIONS re MOTION for Default Judgment 55 . For the reasons stated in the attached R&R, this Court respectfully recommends that plaintiff's motion for default judgment be granted. This Court also recommends that defendant's counterclaims be dismissed for failure to prosecute and plaintiff's motion to dismiss 24 be denied as moot. Any objections to this R&R must be filed with the Honorable Ann M. Donnelly on or before 3/6/2018. Failure to file objections in a timely manner may waive a right to appeal the District Court order. See 28 U.S.C. § 636(b)(1); Fed. R. Civ. P. 6(a), 6(d), 72. Plaintiff shall serve a copy of this Report and Recommendation on the Defendant and file proof of such service in the record. So Ordered by Magistrate Judge Sanket J. Bulsara on 2/20/2018. (Cardenas, Alex) (Entered: 02/20/2018)","[('Topic 4', 0.66938), ('Topic 1', 0.24897), ('Topic 9', 0.0575)]"
88, 1:16-cv-01215-AMD-SJB,2018-03-01,61.0,"AFFIDAVIT of Service for Report and Recommendation, Dkt. 60 served on Macy Tuell, The Corporation Trust Company, Registered Agent of Defendant on February 21, 2018, filed by LG Capital Funding, LLC. (Kehrli, Kevin) (Entered: 03/01/2018)","[('Topic 4', 0.66939), ('Topic 1', 0.24899), ('Topic 9', 0.05747)]"
89, 1:16-cv-01215-AMD-SJB,2018-03-01,62.0,"AFFIDAVIT of Service for Report and Recommendation, Dkt. 60 by U.S. Mail (Additional Service) served on Cardiogenics Holdings, Inc. on February 26, 2018, filed by LG Capital Funding, LLC. (Kehrli, Kevin) (Entered: 03/01/2018)","[('Topic 4', 0.66939), ('Topic 1', 0.249), ('Topic 9', 0.05747)]"
90, 1:16-cv-01215-AMD-SJB,2018-03-06,63.0,"OBJECTION to 60 Report and Recommendations filed by LG Capital Funding, LLC. (Kehrli, Kevin) (Entered: 03/06/2018)","[('Topic 4', 0.67044), ('Topic 1', 0.25375), ('Topic 7', 0.05166)]"
91, 1:16-cv-01215-AMD-SJB,2018-03-08,64.0,"DECISION AND ORDER. I affirm and adopt Judge Bulsara's R&R in its entirety. I grant the plaintiff's motion for default judgment, and award the plaintiff $23,152.61 in expectation damages, $16,048.50 in attorneys' fess, and $432.04 in costs. In addition, the defendant's counterclaims are dismissed for failure to prosecute, and the plaintiff's motion to dismiss the counterclaims is denied as moot. Ordered by Judge Ann M. Donnelly on 3/8/2018. (Greene, Donna) (Entered: 03/08/2018)","[('Topic 4', 0.67041), ('Topic 1', 0.25378), ('Topic 7', 0.05167)]"
92, 1:16-cv-01215-AMD-SJB,2018-03-09,65.0,"CLERK'S JUDGMENT the Plaintiffs motion for default judgment is granted; Plaintiff is awarded a total amount of $39,633.15; the Defendants counterclaims are dismissed; and the Plaintiffs motion to dismiss the counterclaims is denied at moot. Signed by Jaltiza Poveda Deputy Clerk on behalf of Douglas C. Palmer Clerk of Court on 3/9/2018. (Ramesar, Thameera) (Entered: 03/09/2018)","[('Topic 4', 0.67045), ('Topic 1', 0.25377), ('Topic 7', 0.05164)]"
93, 1:16-cv-01215-AMD-SJB,2018-03-27,66.0,"MOTION for Reconsideration re 65 Clerk's Judgment, by LG Capital Funding, LLC. (Attachments: # 1 Memorandum in Support) (Kehrli, Kevin) (Entered: 03/27/2018)","[('Topic 4', 0.6705), ('Topic 1', 0.25362), ('Topic 7', 0.05173)]"
94, 1:16-cv-01215-AMD-SJB,2018-03-27,67.0,"Letter Requesting Oral Argument by LG Capital Funding, LLC (Kehrli, Kevin) (Entered: 03/27/2018)","[('Topic 4', 0.67041), ('Topic 1', 0.25379), ('Topic 7', 0.05166)]"
95, 1:16-cv-01215-AMD-SJB,2018-04-02,,"ORDER: Oral argument on the plaintiff's motion for reconsideration and reargument is unnecessary; therefore, the plaintiff's request for oral argument 67 is denied. Ordered by Judge Ann M Donnelly on 4/2/2018. (Ngai, Genny) (Entered: 04/02/2018)","[('Topic 4', 0.67042), ('Topic 1', 0.25377), ('Topic 7', 0.05168)]"
96, 1:16-cv-01215-AMD-SJB,2018-04-06,68.0,"Mail Returned as Undeliverable. 64 Decision and Order returned to sender. Postal Notation: Moved/unknown. (Ramesar, Thameera) (Ramesar, Thameera). (Entered: 04/06/2018)","[('Topic 4', 0.67041), ('Topic 1', 0.25375), ('Topic 7', 0.0517)]"
97, 1:16-cv-01215-AMD-SJB,2018-04-13,69.0,"Letter dated 4/2/18 from The Corporation Trust Company of Nevada to Judge Donnelly, informing Your Honor that companies ""statutory representation services were discontinued and all process sent to the last known address on their records were returned as undeliverable."" (w/o enc.) (Galeano, Sonia) (Entered: 04/13/2018)","[('Topic 4', 0.67051), ('Topic 1', 0.25366), ('Topic 7', 0.05168)]"
1, 1:17-cv-01297-NGG-SJB,2017-03-07,1.0,"COMPLAINT against PositiveID Corporation filing fee $ 400, receipt number 0207-9347548 Was the Disclosure Statement on Civil Cover Sheet completed -YES,, filed by LG Capital Funding, LLC. (Attachments: # 1 Exhibit A - Note, # 2 Exhibit B - Emails, # 3 Exhibit C - Notice of Conversion, # 4 Exhibit D - Default Notice, # 5 Exhibit E - Stock Chart, # 6 Civil Cover Sheet, # 7 Proposed Summons) (Kehrli, Kevin) (Entered: 03/07/2017)","[('Topic 4', 0.67044), ('Topic 1', 0.25372), ('Topic 7', 0.0517)]"
2, 1:17-cv-01297-NGG-SJB,2017-03-07,2.0,"Unsigned Order to Show Cause for Preliminary Relief by LG Capital Funding, LLC (Attachments: # 1 Declaration, # 2 Exhibit A - Note, # 3 Exhibit B - 10Q, # 4 Exhibit C - Emails, # 5 Exhibit D - Notice, # 6 Exhibit E - Default Letter, # 7 Exhibit F - Stock Chart, # 8 Memorandum in Support) (Kehrli, Kevin) (Entered: 03/07/2017)","[('Topic 4', 0.67046), ('Topic 1', 0.25373), ('Topic 7', 0.05166)]"
3, 1:17-cv-01297-NGG-SJB,2017-03-07,,"Case assigned to Judge Nicholas G. Garaufis and Magistrate Judge Steven M. Gold. Please download and review the Individual Practices of the assigned Judges, located on our website. Attorneys are responsible for providing courtesy copies to judges where their Individual Practices require such. (Bowens, Priscilla) (Entered: 03/08/2017)","[('Topic 4', 0.67043), ('Topic 1', 0.25369), ('Topic 7', 0.05173)]"
4, 1:17-cv-01297-NGG-SJB,2017-03-07,3.0,"Summons Issued as to PositiveID Corporation. (Bowens, Priscilla) (Entered: 03/08/2017)","[('Topic 4', 0.66938), ('Topic 1', 0.24895), ('Topic 9', 0.05753)]"
5, 1:17-cv-01297-NGG-SJB,2017-03-08,4.0,"In accordance with Rule 73 of the Federal Rules of Civil Procedure and Local Rule 73.1, the parties are notified that if all parties consent a United States magistrate judge of this court is available to conduct all proceedings in this civil action including a (jury or nonjury) trial and to order the entry of a final judgment. Attached to the Notice is a blank copy of the consent form that should be filled out, signed and filed electronically only if all parties wish to consent. The form may also be accessed at the following link: http://www.uscourts.gov/uscourts/FormsAndFees/Forms/AO085.pdf. You may withhold your consent without adverse substantive consequences. Do NOT return or file the consent unless all parties have signed the consent. (Bowens, Priscilla) (Entered: 03/08/2017)","[('Topic 4', 0.67042), ('Topic 1', 0.2538), ('Topic 7', 0.05164)]"
6, 1:17-cv-01297-NGG-SJB,2017-03-08,5.0,"This attorney case opening filing has been checked for quality control. See the attachment for corrections that were made, if any. (Bowens, Priscilla) (Entered: 03/08/2017)","[('Topic 4', 0.67045), ('Topic 1', 0.25375), ('Topic 7', 0.05165)]"
7, 1:17-cv-01297-NGG-SJB,2017-03-17,6.0,"ORDER TO SHOW CAUSE as to why an order pursuant to Fed. R. Civ. P. Rule 65 and 28 U.S.C. §2201 should not be entered, pending final determination of this action. Show Cause Hearing set for 3/30/2017 at 04:00 PM in Courtroom 4D South before Judge Nicholas G. Garaufis. Show Cause Response due by 3/23/2017. Reply papers due by 3/28/2017 at 5:00 p.m. So Ordered by Judge Nicholas G. Garaufis on 3/16/2017. (Lee, Tiffeny) (Entered: 03/17/2017)","[('Topic 4', 0.67042), ('Topic 1', 0.25378), ('Topic 7', 0.05166)]"
8, 1:17-cv-01297-NGG-SJB,2017-03-27,,"ORDER re 6 Order to Show Cause: Plaintiff is DIRECTED to file by March 28, 2017, at 9:00 AM, proof of service of the 1 Complaint, 3 Summons, and 6 Order to Show Cause upon Defendant. Ordered by Judge Nicholas G. Garaufis on 3/27/2017. (Weigel, Jessica) (Entered: 03/27/2017)","[('Topic 4', 0.67044), ('Topic 1', 0.25376), ('Topic 7', 0.05166)]"
9, 1:17-cv-01297-NGG-SJB,2017-03-27,7.0,"SUMMONS Returned Executed by LG Capital Funding, LLC. PositiveID Corporation served on 3/9/2017, answer due 3/30/2017. (Kehrli, Kevin) (Entered: 03/27/2017)","[('Topic 4', 0.6704), ('Topic 1', 0.25377), ('Topic 7', 0.05169)]"
10, 1:17-cv-01297-NGG-SJB,2017-03-27,8.0,"CERTIFICATE OF SERVICE by LG Capital Funding, LLC re Order, 2 Unsigned Order to Show Cause, 6 Order to Show Cause, (Kehrli, Kevin) (Entered: 03/27/2017)","[('Topic 4', 0.6704), ('Topic 1', 0.25377), ('Topic 7', 0.05168)]"
11, 1:17-cv-01297-NGG-SJB,2017-03-27,9.0,"CERTIFICATE OF SERVICE by LG Capital Funding, LLC re Order, 2 Unsigned Order to Show Cause, 8 Certificate of Service, 6 Order to Show Cause, (Corrected) (Kehrli, Kevin) (Entered: 03/27/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.25377), ('Topic 7', 0.05167)]"
12, 1:17-cv-01297-NGG-SJB,2017-03-29,10.0,"NOTICE of Appearance by Jonathan C. Uretsky on behalf of PositiveID Corporation (aty to be noticed) (Uretsky, Jonathan) (Entered: 03/29/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.25377), ('Topic 7', 0.05167)]"
13, 1:17-cv-01297-NGG-SJB,2017-03-29,11.0,"Letter MOTION for Extension of Time to File Response/Reply as to 6 Order to Show Cause, by PositiveID Corporation. (Uretsky, Jonathan) (Entered: 03/29/2017)","[('Topic 4', 0.67044), ('Topic 1', 0.25373), ('Topic 7', 0.05168)]"
14, 1:17-cv-01297-NGG-SJB,2017-03-30,,"ORDER granting Defendant's 11 Application for Extension of Time to Respond to the court's 6 Order to Show Cause (""OTSC""). The application is GRANTED. Defendant shall file its response to the OTSC by no later than April 6, 2017, at 12:00 PM. Plaintiff shall file its reply, if any, by no later than April 11, 2017, at 5:00 PM. Today's hearing on the OTSC is CANCELLED and RESCHEDULED for April 13, 2017, at 11:00 AM in Courtroom 4D South. Defendant's deadline to answer the 1 Complaint is extended to April 6, 2017. Ordered by Judge Nicholas G. Garaufis on 3/30/2017. (Weigel, Jessica) (Entered: 03/30/2017)","[('Topic 4', 0.67042), ('Topic 1', 0.25374), ('Topic 7', 0.05169)]"
